0.00000,0.00000,133.98000
0.00813,248.42000,135.29000
0.01626,489.38000,136.78000
0.02439,723.29000,138.07000
0.03252,950.56000,139.17000
0.04065,1171.61000,140.23000
0.04878,1386.84000,141.28000
0.05691,1596.67000,142.25000
0.06504,1801.49000,143.11000
0.07317,2001.73000,143.88000
0.08130,2197.80000,144.58000
0.08943,2390.10000,145.24000
0.09756,2579.04000,145.86000
0.10569,2765.03000,146.44000
0.11382,2948.49000,147.00000
0.12194,3129.83000,147.53000
0.13007,3309.44000,148.04000
0.13820,3487.75000,148.53000
0.14633,3665.17000,148.99000
0.15446,3842.10000,149.43000
0.16259,4018.95000,149.86000
0.17072,4196.13000,150.28000
0.17885,4374.07000,150.69000
0.18698,4553.15000,151.09000
0.19511,4733.80000,151.49000
0.20324,4916.43000,151.87000
0.21137,5101.39000,152.25000
0.21950,5288.78000,152.62000
0.22763,5478.60000,152.99000
0.23576,5670.86000,153.35000
0.24389,5865.54000,153.70000
0.25202,6062.64000,154.05000
0.26015,6262.18000,154.40000
0.26828,6464.13000,154.74000
0.27641,6668.51000,155.07000
0.28454,6875.31000,155.39000
0.29267,7084.53000,155.72000
0.30080,7296.26000,156.04000
0.30893,7510.95000,156.35000
0.31706,7729.20000,156.67000
0.32519,7951.59000,156.98000
0.33332,8178.73000,157.29000
0.34145,8411.18000,157.60000
0.34958,8649.55000,157.91000
0.35770,8894.41000,158.23000
0.36583,9146.36000,158.54000
0.37396,9405.99000,158.86000
0.38209,9673.89000,159.17000
0.39022,9950.63000,159.49000
0.39835,10236.82000,159.81000
0.40648,10533.04000,160.14000
0.41461,10839.88000,160.47000
0.42274,11158.17000,160.80000
0.43087,11489.46000,161.13000
0.43900,11835.41000,161.48000
0.44713,12197.67000,161.83000
0.45526,12577.90000,162.18000
0.46339,12977.77000,162.54000
0.47152,13398.92000,162.91000
0.47965,13843.03000,163.29000
0.48778,14311.74000,163.68000
0.49591,14806.72000,164.08000
0.50404,15329.62000,164.48000
0.51217,15882.05000,164.89000
0.52030,16464.44000,165.30000
0.52843,17076.19000,165.72000
0.53656,17716.61000,166.13000
0.54469,18385.04000,166.55000
0.55282,19080.82000,166.97000
0.56095,19803.29000,167.39000
0.56908,20551.80000,167.80000
0.57721,21326.48000,168.21000
0.58534,22128.33000,168.63000
0.59346,22958.39000,169.04000
0.60159,23817.71000,169.45000
0.60972,24707.34000,169.86000
0.61785,25628.32000,170.26000
0.62598,26581.70000,170.67000
0.63411,27567.50000,171.07000
0.64224,28584.38000,171.47000
0.65037,29630.88000,171.87000
0.65850,30705.51000,172.26000
0.66663,31806.83000,172.64000
0.67476,32933.37000,173.02000
0.68289,34082.69000,173.39000
0.69102,35247.48000,173.75000
0.69915,36418.89000,174.10000
0.70728,37588.07000,174.44000
0.71541,38747.57000,174.78000
0.72354,39940.03000,175.15000
0.73167,41270.81000,175.59000
0.73980,42849.23000,176.11000
0.74793,44771.48000,176.63000
0.75606,46892.77000,177.07000
0.76419,48878.67000,177.46000
0.77232,50690.97000,177.87000
0.78045,52514.14000,178.31000
0.78858,54537.74000,178.81000
0.79671,56892.52000,179.25000
0.80484,59203.98000,179.52000
0.81297,60926.72000,179.71000
0.82110,62108.45000,179.88000
0.82922,63047.61000,180.06000
0.83735,64027.57000,180.26000
0.84548,65094.92000,180.43000
0.85361,66114.96000,180.57000
0.86174,66947.43000,180.62000
0.86987,67411.98000,180.56000
0.87800,67273.61000,180.33000
0.88613,66293.40000,179.90000
0.89426,64232.43000,179.27000
0.90239,61121.20000,178.80000
0.91052,58468.80000,178.53000
0.91865,56764.59000,178.21000
0.92678,55225.46000,177.74000
0.93491,53219.09000,177.19000
0.94304,50837.30000,176.62000
0.95117,48347.75000,176.07000
0.95930,46002.63000,175.57000
0.96743,43936.10000,175.14000
0.97556,42193.73000,174.72000
0.98369,40610.65000,174.24000
0.99182,38941.96000,173.62000
0.99995,36967.79000,172.92000
1.00808,34793.70000,172.26000
1.01621,32752.14000,171.71000
1.02434,31084.23000,171.23000
1.03247,29711.71000,170.78000
1.04060,28489.94000,170.28000
1.04873,27274.29000,169.69000
1.05685,25927.20000,169.00000
1.06498,24439.09000,168.27000
1.07311,22911.73000,167.53000
1.08124,21450.57000,166.85000
1.08937,20161.10000,166.29000
1.09750,19120.49000,165.84000
1.10563,18307.04000,165.47000
1.11376,17677.47000,165.18000
1.12189,17188.53000,164.93000
1.13002,16796.95000,164.71000
1.13815,16459.45000,164.49000
1.14628,16132.79000,164.23000
1.15441,15773.96000,163.91000
1.16254,15359.16000,163.55000
1.17067,14895.60000,163.16000
1.17880,14393.32000,162.73000
1.18693,13862.35000,162.26000
1.19506,13312.75000,161.78000
1.20319,12754.55000,161.27000
1.21132,12197.79000,160.75000
1.21945,11652.52000,160.23000
1.22758,11128.76000,159.73000
1.23571,10635.99000,159.24000
1.24384,10176.64000,158.76000
1.25197,9748.49000,158.30000
1.26010,9349.24000,157.85000
1.26823,8976.60000,157.42000
1.27636,8628.27000,156.99000
1.28449,8301.96000,156.58000
1.29261,7995.36000,156.18000
1.30074,7706.19000,155.78000
1.30887,7432.13000,155.40000
1.31700,7170.91000,155.01000
1.32513,6920.21000,154.63000
1.33326,6677.74000,154.24000
1.34139,6441.21000,153.84000
1.34952,6208.31000,153.44000
1.35765,5977.00000,153.02000
1.36578,5746.80000,152.59000
1.37391,5517.88000,152.15000
1.38204,5290.37000,151.70000
1.39017,5064.43000,151.23000
1.39830,4840.22000,150.75000
1.40643,4617.90000,150.26000
1.41456,4397.60000,149.75000
1.42269,4179.49000,149.23000
1.43082,3963.73000,148.70000
1.43895,3750.45000,148.15000
1.44708,3539.83000,147.58000
1.45521,3332.00000,147.00000
1.46334,3127.13000,146.41000
1.47147,2925.37000,145.79000
1.47960,2726.87000,145.17000
1.48773,2531.78000,144.52000
1.49586,2340.26000,143.86000
1.50399,2152.47000,143.18000
1.51212,1968.55000,142.49000
1.52025,1788.65000,141.78000
1.52837,1612.94000,141.07000
1.53650,1441.56000,140.33000
1.54463,1274.68000,139.60000
1.55276,1112.43000,138.85000
1.56089,954.98000,138.11000
1.56902,802.48000,137.36000
1.57715,655.08000,136.63000
1.58528,512.94000,135.91000
1.59341,376.21000,135.21000
1.60154,245.04000,134.53000
1.60967,119.58000,133.87000
1.61780,0.00000,134.03000
